UserID,CourseID
U01115,CR00040
U01116,CR00045
U01117,CR00002
U01118,CR00044
U01119,CR00002
U01121,CR00024
U01129,CR00011
U01130,CR00041
U01133,CR00009
U01139,CR00003
U01140,CR00044
U01141,CR00006
U01145,CR00001
U01147,CR00002
U01150,CR00041
U01152,CR00039
U01153,CR00038
U01159,CR00016
U01164,CR00053
U01168,CR00051
U01169,CR00026
U01171,CR00040
U01175,CR00008
U01181,CR00003
U01184,CR00041
U01186,CR00048
U01187,CR00032
U01188,CR00030
U01190,CR00035
U01191,CR00001
U01192,CR00020
U01195,CR00012
U01198,CR00008
U01199,CR00053
U01206,CR00051
U01207,CR00026
U01208,CR00020
U01212,CR00010
U01213,CR00057
U01215,CR00050
U01217,CR00020
U01219,CR00024
U01220,CR00015
U01223,CR00059
U01227,CR00040
U01234,CR00019
U01236,CR00021
U01238,CR00021
U01240,CR00027
U01245,CR00048
U01253,CR00056
U01254,CR00027
U01256,CR00002
U01263,CR00050
U01264,CR00035
U01272,CR00010
U01273,CR00048
U01274,CR00039
U01275,CR00035
U01283,CR00027
U01289,CR00007
U01292,CR00053
U01293,CR00034
U01294,CR00007
U01296,CR00036
U01298,CR00058
U01299,CR00016
U01306,CR00053
U01307,CR00010
U01308,CR00032
U01311,CR00040
U01312,CR00007
U01316,CR00014
U01319,CR00016
U01324,CR00059
U01327,CR00012
U01328,CR00046
U01333,CR00007
U01335,CR00026
U01345,CR00052
U01349,CR00030
U01353,CR00052
U01357,CR00028
U01360,CR00044
U01361,CR00052
U01366,CR00045
U01371,CR00023
U01372,CR00059
U01373,CR00033
U01374,CR00060
U01376,CR00036
U01380,CR00051
U01381,CR00043
U01383,CR00033
U01386,CR00012
U01387,CR00022
U01389,CR00003
U01391,CR00014
U01393,CR00023
U01398,CR00053
U01400,CR00048
U01403,CR00031
U01404,CR00053
U01406,CR00053
U01407,CR00016
U01410,CR00051
U01413,CR00030
U01418,CR00010
U01423,CR00010
U01425,CR00036
U01426,CR00047
U01427,CR00048
U01428,CR00017
U01437,CR00043
U01441,CR00040
U01447,CR00014
U01448,CR00021
U01456,CR00043
U01457,CR00034
U01458,CR00013
U01459,CR00005
U01461,CR00040
U01462,CR00056
U01464,CR00009
U01467,CR00012
U01471,CR00048
U01477,CR00060
U01478,CR00002
U01479,CR00043
U01481,CR00030
U01483,CR00009
U01484,CR00005
U01485,CR00043
U01486,CR00045
U01489,CR00012
U01490,CR00031
U01494,CR00032
U01499,CR00027
U01501,CR00044
U01502,CR00055
U01503,CR00006
U01504,CR00001
U01508,CR00035
U01513,CR00042
U01516,CR00007
U01518,CR00050
U01520,CR00059
U01521,CR00040
U01527,CR00051
U01534,CR00035
U01539,CR00026
U01540,CR00035
U01542,CR00057
U01544,CR00044
U01545,CR00052
U01546,CR00048
U01550,CR00030
U01551,CR00019
U01552,CR00010
U01555,CR00022
U01557,CR00027
U01558,CR00055
U01559,CR00047
U01560,CR00021
U01562,CR00060
U01563,CR00042
U01564,CR00039
U01565,CR00056
U01566,CR00048
U01567,CR00060
U01569,CR00018
U01572,CR00041
U01574,CR00039
U01577,CR00008
U01579,CR00045
U01584,CR00058
U01588,CR00037
U01589,CR00035
U01593,CR00058
U01598,CR00054
U01600,CR00011
U01604,CR00037
U01605,CR00055
U01606,CR00039
U01607,CR00047
U01610,CR00018
U01615,CR00027
U01616,CR00054
U01617,CR00005
U01619,CR00050
U01623,CR00060
U01626,CR00043
U01629,CR00041
U01630,CR00023
U01632,CR00033
U01639,CR00002
U01641,CR00042
U01642,CR00022
U01650,CR00027
U01651,CR00056
U01655,CR00027
U01657,CR00022
U01658,CR00057
U01661,CR00054
U01668,CR00029
U01670,CR00054
U01672,CR00009
U01675,CR00034
U01676,CR00017
U01679,CR00010
U01680,CR00013
U01681,CR00037
U01685,CR00030
U01686,CR00018
U01691,CR00051
U01694,CR00038
U01700,CR00011
U01701,CR00024
U01705,CR00001
U01706,CR00003
U01710,CR00034
U01711,CR00041
U01712,CR00045
U01714,CR00023
U01716,CR00055
U01718,CR00008
U01719,CR00044
U01722,CR00027
U01723,CR00008
U01727,CR00033
U01730,CR00007
U01731,CR00042
U01735,CR00055
U01736,CR00021
U01737,CR00005
U01739,CR00019
U01740,CR00019
U01743,CR00027
U01748,CR00034
U01749,CR00006
U01751,CR00028
U01753,CR00013
U01755,CR00015
U01757,CR00004
U01758,CR00011
U01760,CR00050
U01763,CR00046
U01765,CR00018
U01767,CR00058
U01772,CR00018
U01777,CR00052
U01779,CR00016
U01781,CR00037
U01782,CR00003
U01784,CR00044
U01793,CR00033
U01794,CR00013
U01796,CR00053
U01797,CR00050
U01798,CR00012
U01799,CR00014
U01801,CR00034
U01806,CR00043
U01811,CR00045
U01813,CR00022
U01815,CR00009
U01817,CR00013
U01819,CR00017
U01821,CR00014
U01824,CR00040
U01826,CR00060
U01832,CR00004
U01837,CR00011
U01839,CR00021
U01841,CR00031
U01844,CR00023
U01845,CR00010
U01847,CR00031
U01848,CR00014
U01849,CR00037
U01853,CR00047
U01855,CR00041
U01862,CR00059
U01863,CR00038
U01864,CR00016
U01866,CR00037
U01869,CR00031
U01870,CR00033
U01873,CR00005
U01874,CR00049
U01875,CR00015
U01881,CR00039
U01883,CR00050
U01884,CR00039
U01888,CR00033
U01889,CR00007
U01891,CR00005
U01894,CR00036
U01897,CR00008
U01898,CR00024
U01902,CR00055
U01904,CR00012
U01910,CR00057
U01911,CR00025
U01913,CR00004
U01914,CR00007
U01919,CR00005
U01925,CR00025
U01928,CR00035
U01932,CR00049
U01937,CR00048
U01942,CR00037
U01945,CR00038
U01946,CR00030
U01947,CR00042
U01949,CR00030
U01955,CR00043
U01956,CR00004
U01957,CR00017
U01960,CR00011
U01965,CR00042
U01967,CR00031
U01969,CR00046
U01971,CR00017
U01973,CR00002
U01975,CR00034
U01978,CR00047
U01980,CR00042
U01981,CR00021
U01982,CR00006
U01985,CR00054
U01986,CR00039
U01995,CR00027
U01996,CR00034
U01997,CR00039
U02004,CR00038
U02005,CR00043
U02006,CR00031
U02007,CR00043
U02008,CR00020
U02009,CR00025
U02011,CR00054
U02012,CR00051
U02018,CR00005
U02020,CR00029
U02021,CR00032
U02025,CR00006
U02027,CR00060
U02029,CR00038
U02030,CR00024
U02034,CR00024
U02042,CR00037
U02045,CR00028
U02046,CR00054
U02048,CR00047
U02049,CR00046
U02051,CR00038
U02053,CR00013
U02059,CR00019
U02061,CR00024
U02062,CR00032
U02066,CR00026
U02069,CR00021
U02070,CR00038
U02072,CR00018
U02076,CR00007
U02079,CR00031
U02082,CR00052
U02085,CR00008
U02087,CR00036
U02088,CR00020
U02090,CR00022
U02092,CR00047
U02095,CR00044
U02100,CR00046
U02101,CR00051
U02104,CR00021
U02106,CR00032
U02108,CR00029
U02110,CR00006
U02111,CR00033
U02114,CR00060
U02115,CR00029
U02116,CR00038
U02118,CR00003
U02119,CR00031
U02121,CR00049
U02124,CR00054
U02126,CR00030
U02128,CR00008
U02130,CR00056
U02131,CR00060
U02134,CR00043
U02139,CR00028
U02140,CR00011
U02145,CR00053
U02148,CR00039
U02150,CR00031
U02156,CR00021
U02163,CR00052
U02164,CR00003
U02165,CR00053
U02168,CR00043
U02170,CR00001
U02172,CR00019
U02173,CR00011
U02176,CR00024
U02178,CR00033
U02183,CR00024
U02188,CR00005
U02195,CR00013
U02196,CR00046
U02201,CR00011
U02203,CR00035
U02204,CR00040
U02205,CR00022
U02207,CR00013
U02209,CR00052
U02210,CR00017
U02211,CR00020
U02218,CR00019
U02221,CR00016
U02227,CR00034
U02230,CR00042
U02232,CR00008
U02237,CR00035
U02238,CR00014
U02239,CR00010
U02240,CR00003
U02242,CR00058
U02243,CR00020
U02244,CR00055
U02245,CR00001
U02246,CR00047
U02251,CR00014
U02253,CR00018
U02256,CR00032
U02257,CR00021
U02263,CR00039
U02266,CR00050
U02267,CR00033
U02272,CR00032
U02273,CR00017
U02277,CR00033
U02278,CR00018
U02281,CR00006
U02283,CR00060
U02286,CR00011
U02287,CR00056
U02289,CR00013
U02292,CR00008
U02293,CR00012
U02294,CR00041
U02295,CR00022
U02296,CR00038
U02297,CR00001
U02298,CR00044
U02303,CR00035
U02305,CR00038
U02312,CR00033
U02318,CR00015
U02322,CR00031
U02323,CR00051
U02329,CR00020
U02335,CR00028
U02338,CR00042
U02339,CR00015
U02353,CR00058
U02354,CR00012
U02355,CR00044
U02356,CR00045
U02360,CR00045
U02362,CR00008
U02363,CR00012
U02364,CR00025
U02365,CR00023
U02366,CR00016
U02367,CR00014
U02375,CR00006
U02376,CR00007
U02378,CR00059
U02382,CR00050
U02391,CR00032
U02393,CR00054
U02396,CR00056
U02397,CR00003
U02399,CR00018
U02400,CR00059
U02401,CR00050
U02402,CR00014
U02408,CR00029
U02409,CR00030
U02411,CR00051
U02419,CR00023
U02420,CR00020
U02421,CR00042
U02422,CR00055
U02424,CR00026
U02426,CR00025
U02430,CR00054
U02431,CR00040
U02434,CR00003
U02435,CR00012
U02437,CR00019
U02440,CR00020
U02441,CR00058
U02444,CR00031
U02447,CR00010
U02449,CR00015
U02450,CR00030
U02453,CR00056
U02455,CR00013
U02456,CR00033
U02457,CR00023
U02460,CR00032
U02462,CR00040
U02463,CR00036
U02464,CR00003
U02467,CR00060
U02471,CR00011
U02472,CR00043
U02473,CR00035
U02474,CR00030
U02476,CR00032
U02477,CR00038
U02481,CR00019
U02483,CR00035
U02487,CR00019
U02488,CR00023
U02489,CR00022
U02491,CR00043
U02493,CR00031
U02494,CR00030
U02498,CR00005
U02499,CR00053
U02500,CR00020
U02501,CR00037
U02502,CR00013
U02505,CR00046
U02507,CR00032
U02508,CR00009
U02511,CR00002
U02513,CR00001
U02516,CR00019
U02518,CR00002
U02520,CR00048
U02524,CR00059
U02527,CR00036
U02528,CR00043
U02530,CR00001
U02533,CR00002
U02538,CR00031
U02544,CR00050
U02546,CR00015
U02547,CR00021
U02549,CR00032
U02550,CR00040
U02551,CR00053
U02552,CR00009
U02554,CR00025
U02555,CR00009
U02556,CR00006
U02557,CR00048
U02559,CR00010
U02560,CR00022
U02561,CR00016
U02563,CR00033
U02565,CR00040
U02567,CR00027
U02569,CR00008
U02572,CR00007
U02574,CR00039
U02576,CR00024
U02579,CR00016
U02588,CR00049
U02591,CR00026
U02594,CR00040
U02595,CR00028
U02598,CR00021
U02603,CR00035
U02604,CR00023
U02606,CR00053
U02607,CR00054
U02610,CR00036
U02611,CR00023
U02622,CR00035
U02627,CR00037
U02628,CR00015
U02629,CR00055
U02632,CR00048
U02635,CR00017
U02636,CR00023
U02638,CR00013
U02641,CR00008
U02647,CR00018
U02649,CR00001
U02652,CR00027
U02653,CR00058
U02654,CR00049
U02655,CR00003
U02656,CR00041
U02657,CR00057
U02661,CR00018
U02664,CR00017
U02666,CR00007
U02667,CR00046
U02670,CR00053
U02671,CR00025
U02673,CR00019
U02674,CR00042
U02676,CR00034
U02678,CR00029
U02681,CR00008
U02682,CR00041
U02685,CR00012
U02687,CR00056
U02689,CR00058
U02691,CR00003
U02693,CR00038
U02695,CR00052
U02699,CR00020
U02700,CR00055
U02703,CR00030
U02706,CR00051
U02707,CR00024
U02708,CR00001
U02713,CR00059
U02714,CR00030
U02717,CR00015
U02720,CR00056
U02721,CR00025
U02722,CR00020
U02724,CR00031
U02725,CR00049
U02728,CR00006
U02730,CR00025
U02734,CR00009
U02735,CR00054
U02736,CR00056
U02738,CR00020
U02739,CR00012
U02744,CR00038
U02745,CR00014
U02751,CR00018
U02753,CR00041
U02757,CR00049
U02764,CR00051
U02765,CR00010
U02766,CR00033
U02774,CR00043
U02777,CR00005
U02783,CR00004
U02785,CR00048
U02787,CR00039
U02790,CR00052
U02795,CR00025
U02796,CR00058
U02797,CR00028
U02798,CR00023
U02799,CR00016
U02800,CR00025
U02802,CR00035
U02804,CR00026
U02805,CR00055
U02806,CR00033
U02811,CR00007
U02812,CR00044
U02816,CR00020
U02817,CR00008
U02818,CR00028
U02820,CR00005
U02822,CR00026
U02824,CR00011
U02826,CR00029
U02827,CR00026
U02829,CR00047
U02830,CR00053
U02834,CR00022
U02835,CR00024
U02845,CR00009
U02846,CR00025
U02848,CR00033
U02851,CR00034
U02852,CR00013
U02853,CR00004
U02854,CR00013
U02855,CR00040
U02860,CR00028
U02861,CR00039
U02863,CR00022
U02864,CR00018
U02865,CR00013
U02869,CR00035
U02870,CR00009
U02875,CR00015
U02876,CR00008
U02877,CR00016
U02879,CR00043
U02880,CR00007
U02882,CR00059
U02888,CR00024
U02889,CR00011
U02892,CR00001
U02893,CR00004
U02894,CR00018
U02896,CR00021
U02900,CR00034
U02901,CR00032
U02903,CR00012
U02908,CR00004
U02910,CR00013
U02911,CR00050
U02913,CR00031
U02917,CR00012
U02919,CR00045
U02920,CR00022
U02921,CR00032
U02926,CR00014
U02928,CR00042
U02929,CR00001
U02930,CR00015
U02932,CR00054
U02933,CR00010
U02934,CR00025
U02939,CR00021
U02943,CR00020
U02944,CR00045
U02946,CR00016
U02948,CR00022
U02951,CR00033
U02953,CR00015
U02955,CR00055
U02957,CR00032
U02960,CR00025
U02961,CR00022
U02963,CR00030
U02964,CR00026
U02965,CR00040
U02967,CR00018
U02973,CR00029
U02975,CR00048
U02977,CR00034
U02979,CR00056
U02982,CR00036
U02983,CR00042
U02985,CR00028
U02991,CR00005
U02993,CR00045
U02997,CR00027
U02999,CR00051
U00010,CR00048
U00010,CR00011
U00012,CR00008
U00012,CR00040
U00017,CR00001
U00017,CR00050
U00017,CR00059
U00025,CR00044
U00025,CR00027
U00025,CR00019
U00025,CR00004
U00046,CR00029
U00046,CR00008
U00056,CR00004
U00056,CR00007
U00060,CR00048
U00060,CR00041
U00060,CR00003
U00060,CR00042
U00074,CR00050
U00074,CR00005
U00074,CR00001
U00076,CR00001
U00076,CR00009
U00076,CR00013
U00076,CR00029
U00086,CR00041
U00086,CR00013
U00086,CR00019
U00086,CR00002
U00087,CR00026
U00087,CR00036
U00087,CR00020
U00092,CR00039
U00092,CR00017
U00092,CR00022
U00092,CR00046
U00096,CR00023
U00096,CR00030
U00096,CR00029
U00096,CR00058
U00108,CR00054
U00108,CR00007
U00125,CR00027
U00125,CR00011
U00127,CR00012
U00127,CR00017
U00127,CR00049
U00137,CR00038
U00137,CR00024
U00139,CR00046
U00139,CR00013
U00139,CR00029
U00139,CR00019
U00143,CR00057
U00143,CR00035
U00150,CR00032
U00150,CR00020
U00153,CR00051
U00153,CR00003
U00165,CR00006
U00165,CR00020
U00165,CR00047
U00165,CR00041
U00170,CR00036
U00170,CR00052
U00170,CR00005
U00200,CR00056
U00200,CR00055
U00200,CR00010
U00200,CR00008
U00201,CR00006
U00201,CR00052
U00201,CR00049
U00213,CR00025
U00213,CR00016
U00234,CR00011
U00234,CR00017
U00235,CR00019
U00235,CR00003
U00235,CR00001
U00263,CR00018
U00263,CR00052
U00263,CR00042
U00263,CR00023
U00264,CR00033
U00264,CR00030
U00264,CR00016
U00267,CR00044
U00267,CR00025
U00267,CR00012
U00267,CR00013
U00279,CR00057
U00279,CR00045
U00279,CR00024
U00286,CR00052
U00286,CR00010
U00286,CR00053
U00287,CR00010
U00287,CR00016
U00290,CR00020
U00290,CR00058
U00290,CR00055
U00291,CR00048
U00291,CR00006
U00291,CR00026
U00308,CR00050
U00308,CR00025
U00308,CR00005
U00308,CR00036
U00314,CR00004
U00314,CR00003
U00314,CR00052
U00316,CR00021
U00316,CR00043
U00317,CR00055
U00317,CR00017
U00317,CR00031
U00327,CR00057
U00327,CR00037
U00327,CR00043
U00327,CR00059
U00346,CR00054
U00346,CR00011
U00346,CR00042
U00354,CR00059
U00354,CR00058
U00369,CR00052
U00369,CR00018
U00369,CR00013
U00369,CR00010
U00382,CR00018
U00382,CR00004
U00382,CR00034
U00390,CR00052
U00390,CR00053
U00390,CR00009
U00398,CR00002
U00398,CR00035
U00398,CR00024
U00402,CR00053
U00402,CR00045
U00412,CR00042
U00412,CR00003
U00412,CR00024
U00412,CR00044
U00413,CR00033
U00413,CR00001
U00418,CR00029
U00418,CR00050
U00418,CR00051
U00422,CR00015
U00422,CR00032
U00422,CR00043
U00426,CR00035
U00426,CR00004
U00426,CR00060
U00426,CR00001
U00437,CR00053
U00437,CR00022
U00437,CR00036
U00448,CR00059
U00448,CR00031
U00448,CR00035
U00452,CR00055
U00452,CR00045
U00452,CR00017
U00454,CR00038
U00454,CR00049
U00454,CR00036
U00454,CR00005
U00455,CR00048
U00455,CR00022
U00455,CR00002
U00457,CR00051
U00457,CR00017
U00458,CR00002
U00458,CR00010
U00458,CR00024
U00458,CR00047
U00461,CR00026
U00461,CR00050
U00462,CR00011
U00462,CR00017
U00473,CR00029
U00473,CR00038
U00473,CR00054
U00475,CR00023
U00475,CR00040
U00475,CR00006
U00486,CR00026
U00486,CR00037
U00489,CR00034
U00489,CR00029
U00489,CR00041
U00495,CR00015
U00495,CR00009
U00497,CR00052
U00497,CR00048
U00497,CR00054
U00498,CR00020
U00498,CR00059
U00498,CR00037
U00500,CR00046
U00500,CR00038
U00503,CR00009
U00503,CR00058
U00514,CR00001
U00514,CR00004
U00514,CR00024
U00534,CR00057
U00534,CR00019
U00534,CR00054
U00534,CR00029
U00537,CR00017
U00537,CR00039
U00541,CR00010
U00541,CR00056
U00541,CR00024
U00551,CR00055
U00551,CR00043
U00551,CR00057
U00551,CR00022
U00580,CR00043
U00580,CR00052
U00580,CR00031
U00585,CR00029
U00585,CR00054
U00593,CR00047
U00593,CR00018
U00602,CR00058
U00602,CR00002
U00602,CR00036
U00603,CR00042
U00603,CR00028
U00605,CR00016
U00605,CR00024
U00605,CR00048
U00606,CR00013
U00606,CR00009
U00607,CR00051
U00607,CR00046
U00609,CR00014
U00609,CR00010
U00609,CR00040
U00609,CR00052
U00625,CR00034
U00625,CR00031
U00625,CR00017
U00625,CR00026
U00627,CR00012
U00627,CR00030
U00627,CR00005
U00627,CR00029
U00630,CR00044
U00630,CR00057
U00630,CR00043
U00634,CR00006
U00634,CR00010
U00634,CR00014
U00638,CR00055
U00638,CR00053
U00642,CR00054
U00642,CR00013
U00648,CR00001
U00648,CR00059
U00651,CR00004
U00651,CR00003
U00651,CR00044
U00651,CR00057
U00654,CR00041
U00654,CR00005
U00661,CR00002
U00661,CR00023
U00661,CR00004
U00661,CR00056
U00667,CR00019
U00667,CR00056
U00668,CR00003
U00668,CR00017
U00670,CR00035
U00670,CR00042
U00684,CR00010
U00684,CR00060
U00684,CR00007
U00702,CR00054
U00702,CR00007
U00702,CR00045
U00703,CR00032
U00703,CR00049
U00703,CR00041
U00712,CR00042
U00712,CR00013
U00714,CR00022
U00714,CR00009
U00714,CR00059
U00716,CR00022
U00716,CR00031
U00716,CR00057
U00716,CR00024
U00718,CR00004
U00718,CR00015
U00722,CR00013
U00722,CR00006
U00722,CR00029
U00727,CR00057
U00727,CR00056
U00727,CR00032
U00727,CR00053
U00729,CR00004
U00729,CR00017
U00734,CR00018
U00734,CR00032
U00734,CR00023
U00734,CR00025
U00735,CR00056
U00735,CR00013
U00738,CR00051
U00738,CR00035
U00738,CR00056
U00741,CR00043
U00741,CR00038
U00741,CR00044
U00741,CR00016
U00743,CR00005
U00743,CR00051
U00743,CR00032
U00743,CR00004
U00766,CR00017
U00766,CR00042
U00766,CR00020
U00768,CR00009
U00768,CR00053
U00777,CR00012
U00777,CR00056
U00777,CR00043
U00777,CR00025
U00778,CR00019
U00778,CR00030
U00788,CR00060
U00788,CR00030
U00789,CR00051
U00789,CR00022
U00793,CR00021
U00793,CR00007
U00793,CR00056
U00793,CR00058
U00794,CR00048
U00794,CR00008
U00795,CR00036
U00795,CR00015
U00795,CR00052
U00797,CR00026
U00797,CR00042
U00797,CR00008
U00800,CR00049
U00800,CR00026
U00802,CR00044
U00802,CR00014
U00803,CR00014
U00803,CR00006
U00803,CR00023
U00804,CR00047
U00804,CR00005
U00811,CR00012
U00811,CR00054
U00811,CR00052
U00812,CR00010
U00812,CR00015
U00812,CR00009
U00813,CR00058
U00813,CR00013
U00813,CR00016
U00813,CR00042
U00815,CR00049
U00815,CR00026
U00816,CR00047
U00816,CR00030
U00816,CR00031
U00820,CR00060
U00820,CR00021
U00820,CR00012
U00825,CR00023
U00825,CR00012
U00825,CR00010
U00828,CR00049
U00828,CR00057
U00828,CR00016
U00833,CR00052
U00833,CR00018
U00833,CR00027
U00837,CR00003
U00837,CR00019
U00837,CR00015
U00837,CR00005
U00840,CR00026
U00840,CR00034
U00840,CR00005
U00848,CR00049
U00848,CR00033
U00848,CR00048
U00848,CR00010
U00849,CR00048
U00849,CR00046
U00871,CR00032
U00871,CR00030
U00879,CR00047
U00879,CR00020
U00879,CR00025
U00883,CR00001
U00883,CR00007
U00883,CR00043
U00888,CR00028
U00888,CR00003
U00888,CR00027
U00888,CR00050
U00892,CR00037
U00892,CR00020
U00892,CR00033
U00892,CR00059
U00894,CR00024
U00894,CR00059
U00894,CR00034
U00895,CR00017
U00895,CR00018
U00895,CR00050
U00895,CR00055
U00896,CR00035
U00896,CR00024
U00896,CR00028
U00896,CR00018
U00902,CR00052
U00902,CR00046
U00910,CR00052
U00910,CR00046
U00910,CR00044
U00923,CR00024
U00923,CR00029
U00923,CR00034
U00927,CR00019
U00927,CR00014
U00929,CR00021
U00929,CR00011
U00929,CR00028
U00929,CR00024
U00930,CR00049
U00930,CR00044
U00930,CR00020
U00948,CR00003
U00948,CR00016
U00948,CR00042
U00949,CR00014
U00949,CR00022
U00949,CR00026
U00949,CR00029
U00953,CR00037
U00953,CR00047
U00953,CR00027
U00955,CR00042
U00955,CR00045
U00955,CR00010
U00957,CR00052
U00957,CR00056
U00957,CR00053
U00958,CR00059
U00958,CR00058
U00971,CR00017
U00971,CR00050
U00971,CR00023
U00972,CR00054
U00972,CR00048
U00972,CR00001
U00972,CR00044
U00979,CR00035
U00979,CR00009
U00979,CR00019
U00992,CR00039
U00992,CR00012
U00992,CR00003
U00992,CR00024
U00998,CR00040
U00998,CR00021
U01013,CR00014
U01013,CR00008
U01013,CR00025
U01014,CR00048
U01014,CR00010
U01014,CR00018
U01023,CR00009
U01023,CR00033
U01024,CR00059
U01024,CR00058
U01024,CR00012
U01027,CR00054
U01027,CR00005
U01028,CR00040
U01028,CR00004
U01035,CR00012
U01035,CR00015
U01035,CR00027
U01043,CR00055
U01043,CR00053
U01043,CR00008
U01043,CR00029
U01045,CR00004
U01045,CR00021
U01054,CR00007
U01054,CR00027
U01056,CR00033
U01056,CR00028
U01058,CR00056
U01058,CR00034
U01065,CR00013
U01065,CR00043
U01065,CR00040
U01065,CR00019
U01071,CR00056
U01071,CR00015
U01073,CR00001
U01073,CR00006
U01075,CR00050
U01075,CR00054
U01085,CR00002
U01085,CR00044
U01088,CR00034
U01088,CR00055
U01098,CR00012
U01098,CR00034
U01098,CR00013
U01098,CR00025
U01100,CR00045
U01100,CR00032
U01100,CR00003
U01102,CR00035
U01102,CR00006
U01103,CR00014
U01103,CR00034
U01103,CR00010
U01103,CR00053
U01108,CR00006
U01108,CR00002
U01108,CR00029
U01108,CR00048
U01122,CR00058
U01122,CR00056
U01124,CR00053
U01124,CR00038
U01124,CR00008
U01127,CR00044
U01127,CR00010
U01127,CR00026
U01131,CR00052
U01131,CR00028
U01131,CR00008
U01132,CR00030
U01132,CR00057
U01132,CR00048
U01132,CR00046
U01134,CR00058
U01134,CR00032
U01134,CR00002
U01137,CR00012
U01137,CR00029
U01149,CR00050
U01149,CR00015
U01149,CR00026
U01149,CR00012
U01154,CR00058
U01154,CR00027
U01155,CR00031
U01155,CR00056
U01155,CR00037
U01155,CR00045
U01157,CR00059
U01157,CR00012
U01157,CR00021
U01157,CR00008
U01160,CR00056
U01160,CR00029
U01160,CR00041
U01160,CR00017
U01165,CR00039
U01165,CR00021
U01172,CR00047
U01172,CR00016
U01172,CR00056
U01173,CR00039
U01173,CR00017
U01173,CR00013
U01176,CR00048
U01176,CR00014
U01176,CR00036
U01182,CR00060
U01182,CR00055
U01182,CR00011
U01183,CR00045
U01183,CR00054
U01204,CR00018
U01204,CR00027
U01204,CR00030
U01222,CR00035
U01222,CR00032
U01222,CR00049
U01228,CR00034
U01228,CR00051
U01228,CR00005
U01228,CR00032
U01230,CR00026
U01230,CR00035
U01230,CR00051
U01255,CR00014
U01255,CR00028
U01255,CR00057
U01255,CR00018
U01258,CR00029
U01258,CR00002
U01258,CR00050
U01258,CR00039
U01262,CR00026
U01262,CR00012
U01262,CR00047
U01262,CR00060
U01265,CR00032
U01265,CR00053
U01279,CR00018
U01279,CR00007
U01279,CR00025
U01282,CR00009
U01282,CR00036
U01282,CR00030
U01285,CR00027
U01285,CR00028
U01285,CR00029
U01285,CR00016
U01288,CR00057
U01288,CR00033
U01291,CR00053
U01295,CR00044
U01295,CR00016
U01295,CR00021
U01295,CR00006
U01303,CR00033
U01303,CR00024
U01304,CR00003
U01304,CR00060
U01305,CR00018
U01305,CR00045
U01305,CR00036
U01309,CR00022
U01309,CR00018
U01310,CR00020
U01310,CR00007
U01310,CR00042
U01313,CR00026
U01313,CR00016
U01313,CR00046
U01314,CR00025
U01314,CR00020
U01320,CR00042
U01320,CR00032
U01320,CR00004
U01320,CR00015
U01325,CR00007
U01325,CR00057
U01326,CR00028
U01326,CR00059
U01338,CR00018
U01338,CR00053
U01338,CR00032
U01339,CR00002
U01339,CR00049
U01340,CR00005
U01340,CR00049
U01341,CR00024
U01341,CR00022
U01341,CR00052
U01342,CR00003
U01342,CR00014
U01354,CR00010
U01354,CR00016
U01356,CR00023
U01356,CR00047
U01356,CR00043
U01362,CR00048
U01362,CR00019
U01362,CR00060
U01370,CR00027
U01370,CR00052
U01370,CR00006
U01377,CR00049
U01377,CR00014
U01377,CR00040
U01377,CR00047
U01384,CR00001
U01384,CR00007
U01384,CR00019
U01390,CR00009
U01390,CR00013
U01392,CR00046
U01392,CR00017
U01392,CR00005
U01396,CR00002
U01396,CR00059
U01396,CR00034
U01402,CR00048
U01402,CR00026
U01402,CR00011
U01402,CR00055
U01408,CR00054
U01408,CR00004
U01409,CR00045
U01409,CR00001
U01409,CR00023
U01409,CR00044
U01412,CR00055
U01412,CR00042
U01412,CR00028
U01415,CR00034
U01415,CR00006
U01415,CR00049
U01420,CR00015
U01420,CR00028
U01420,CR00041
U01436,CR00013
U01436,CR00021
U01438,CR00060
U01438,CR00052
U01438,CR00051
U01438,CR00048
U01442,CR00056
U01442,CR00039
U01442,CR00007
U01453,CR00031
U01453,CR00058
U01454,CR00007
U01454,CR00031
U01465,CR00026
U01465,CR00034
U01482,CR00050
U01482,CR00052
U01491,CR00059
U01491,CR00058
U01491,CR00016
U01492,CR00043
U01492,CR00050
U01492,CR00039
U01492,CR00059
U01505,CR00035
U01505,CR00022
U01505,CR00042
U01507,CR00041
U01507,CR00013
U01507,CR00025
U01519,CR00008
U01519,CR00020
U01529,CR00027
U01529,CR00035
U01529,CR00042
U01533,CR00009
U01533,CR00041
U01533,CR00055
U01535,CR00051
U01535,CR00050
U01535,CR00037
U01535,CR00049
U01537,CR00049
U01537,CR00001
U01537,CR00023
U01541,CR00027
U01541,CR00039
U01541,CR00025
U01541,CR00051
U01554,CR00033
U01554,CR00042
U01554,CR00029
U01554,CR00036
U01568,CR00013
U01568,CR00042
U01568,CR00049
U01571,CR00032
U01571,CR00045
U01591,CR00048
U01591,CR00032
U01592,CR00031
U01592,CR00060
U01592,CR00054
U01592,CR00027
U01596,CR00029
U01596,CR00022
U01624,CR00006
U01624,CR00049
U01624,CR00059
U01624,CR00024
U01625,CR00021
U01625,CR00036
U01625,CR00034
U01631,CR00034
U01631,CR00008
U01644,CR00035
U01644,CR00012
U01644,CR00013
U01645,CR00020
U01645,CR00013
U01645,CR00028
