UserID,CourseID,Amount,CourseCategory,CourseLevel,CourseRating,DiversityScore,EnrollmentFrequency,LearningDepth,Cluster
U00926,2,342.61,6,1,4.49,2,2,1.5,1
U00927,2,0.0,1,0,3.065,2,2,3.0,0
U00928,12,1050.48,3,0,2.85,9,12,2.0,3
U00929,4,444.48,3,0,3.1875,3,4,2.5,0
U00930,3,534.55,0,2,3.3233333333333337,3,3,2.0,2
U00931,1,117.68,3,0,2.57,1,1,3.0,0
U00932,1,57.32,11,0,4.74,1,1,3.0,0
U00933,1,0.0,9,1,2.88,1,1,1.0,1
U00934,1,0.0,10,1,4.68,1,1,1.0,1
U00935,1,0.0,3,1,3.65,1,1,1.0,2
U00936,1,0.0,5,1,4.44,1,1,1.0,1
U00937,1,0.0,7,0,1.81,1,1,3.0,0
U00938,1,0.0,4,1,4.51,1,1,1.0,1
U00939,1,0.0,3,2,3.6,1,1,2.0,2
U00940,1,0.0,2,2,1.91,1,1,2.0,2
U00941,2,285.05,1,1,1.935,2,2,1.5,2
U00942,1,0.0,6,1,4.14,1,1,1.0,1
U00943,2,0.0,2,0,2.195,2,2,3.0,0
U00944,1,117.68,3,0,2.57,1,1,3.0,0
U00945,1,0.0,10,1,4.68,1,1,1.0,1
U00946,1,0.0,8,2,4.72,1,1,2.0,1
U00947,1,0.0,5,1,2.14,1,1,1.0,1
U00948,3,0.0,6,2,4.223333333333333,3,3,1.6666666666666667,1
U00949,4,0.0,7,1,3.165,3,4,1.75,1
U00950,1,0.0,5,2,4.66,1,1,2.0,1
U00951,2,342.61,5,2,4.75,2,2,2.0,1
U00952,2,0.0,1,0,3.5,2,2,2.0,0
U00953,3,89.59,0,2,2.646666666666667,3,3,2.3333333333333335,2
U00954,2,0.0,1,0,3.36,2,2,2.5,0
U00955,3,0.0,6,0,3.3800000000000003,2,3,2.6666666666666665,0
U00956,1,327.99,10,1,1.51,1,1,1.0,1
U00957,3,212.39,11,0,2.6733333333333333,2,3,2.3333333333333335,0
U00958,2,0.0,5,1,4.550000000000001,1,2,1.5,1
U00959,13,1444.05,7,0,3.110769230769231,9,13,2.076923076923077,3
U00960,1,0.0,4,0,2.61,1,1,3.0,0
U00961,14,1242.93,0,1,3.251428571428572,9,14,1.9285714285714286,3
U00962,1,0.0,1,0,3.15,1,1,3.0,0
U00963,2,0.0,2,0,2.9699999999999998,2,2,2.5,0
U00964,1,0.0,8,0,2.98,1,1,3.0,0
U00965,1,0.0,5,1,2.14,1,1,1.0,1
U00966,1,0.0,9,2,2.43,1,1,2.0,1
U00967,14,816.75,10,1,3.092142857142857,8,14,1.9285714285714286,3
U00968,2,0.0,7,1,2.525,2,2,1.5,1
U00969,1,248.1,0,1,1.2,1,1,1.0,2
U00970,1,285.05,1,1,1.96,1,1,1.0,2
U00971,3,490.9,0,0,4.12,3,3,2.0,0
U00972,4,591.3199999999999,0,1,3.6125,4,4,1.25,2
U00973,1,57.32,11,0,4.74,1,1,3.0,0
U00974,1,0.0,5,2,4.66,1,1,2.0,1
U00975,1,0.0,11,1,3.32,1,1,1.0,1
U00976,12,1462.63,1,0,3.1658333333333335,9,12,2.1666666666666665,3
U00977,1,0.0,8,0,2.98,1,1,3.0,0
U00978,1,0.0,4,1,4.51,1,1,1.0,1
U00979,3,0.0,2,1,4.1433333333333335,3,3,1.6666666666666667,2
U00980,1,0.0,6,0,1.59,1,1,3.0,0
U00981,13,1437.21,0,0,2.746923076923077,9,13,2.3846153846153846,3
U00982,1,346.71,10,0,1.23,1,1,3.0,0
U00983,1,0.0,1,0,2.0,1,1,3.0,0
U00984,1,415.51,0,2,3.11,1,1,2.0,2
U00985,1,0.0,7,0,1.81,1,1,3.0,0
U00986,2,0.0,2,0,3.66,1,2,2.0,0
U00987,1,0.0,5,1,4.44,1,1,1.0,1
U00988,1,0.0,2,0,2.38,1,1,3.0,0
U00989,12,993.62,1,0,2.6199999999999997,9,12,2.25,3
U00990,1,0.0,6,2,4.1,1,1,2.0,1
U00991,1,89.59,0,2,2.68,1,1,2.0,2
U00992,4,952.31,1,0,2.8225,4,4,2.5,0
U00993,1,326.02,1,2,2.69,1,1,2.0,2
U00994,1,0.0,7,2,4.73,1,1,2.0,1
U00995,2,0.0,2,0,2.29,2,2,2.0,0
U00996,1,0.0,5,2,4.66,1,1,2.0,1
U00997,15,460.49,4,0,3.1686666666666667,8,15,2.2,3
U00998,2,327.99,3,1,2.555,2,2,1.5,2
U00999,1,0.0,4,1,4.51,1,1,1.0,1
U01000,12,1151.4199999999998,7,0,3.4483333333333337,7,12,2.25,3
U01001,1,0.0,10,2,3.45,1,1,2.0,1
U01002,1,0.0,1,0,3.15,1,1,3.0,0
U01003,1,0.0,1,0,2.0,1,1,3.0,0
U01004,1,415.51,0,2,3.11,1,1,2.0,2
U01005,1,119.04,6,2,2.75,1,1,2.0,1
U01006,2,37.89,9,0,1.8650000000000002,2,2,2.5,0
U01007,1,0.0,6,2,4.1,1,1,2.0,1
U01008,2,0.0,3,1,3.24,2,2,1.5,2
U01009,1,0.78,7,0,3.89,1,1,3.0,0
U01010,1,0.0,4,0,2.61,1,1,3.0,0
U01011,1,248.1,0,1,1.2,1,1,1.0,2
U01012,1,327.99,10,1,1.51,1,1,1.0,1
U01013,3,299.57,1,0,2.8033333333333332,3,3,2.3333333333333335,0
U01014,3,0.0,0,0,3.366666666666667,3,3,2.3333333333333335,0
U01015,15,1192.84,3,2,3.234,9,15,2.1333333333333333,3
U01016,2,57.32,6,0,3.165,2,2,3.0,0
U01017,2,611.0699999999999,1,1,2.325,1,2,1.5,2
U01018,1,0.0,6,1,4.14,1,1,1.0,1
U01019,1,0.0,6,1,4.14,1,1,1.0,1
U01020,12,1169.1499999999999,0,2,2.72,9,12,2.0,3
U01021,2,0.0,4,1,3.355,2,2,1.0,2
U01022,13,869.3,11,2,3.6884615384615387,10,13,1.7692307692307692,3
U01023,2,0.0,2,1,4.22,2,2,1.5,2
U01024,3,487.92,5,0,4.246666666666667,2,3,2.0,0
U01025,1,490.9,0,1,4.55,1,1,1.0,2
U01026,1,0.0,6,1,4.14,1,1,1.0,1
U01027,2,0.0,9,1,2.3,2,2,1.0,1
U01028,2,327.99,9,1,2.195,2,2,1.0,1
U01029,1,119.04,6,2,2.75,1,1,2.0,1
U01030,1,0.0,8,2,4.72,1,1,2.0,1
U01031,13,1539.38,4,0,3.331538461538462,8,13,2.076923076923077,3
U01032,14,1389.57,8,0,3.386428571428571,10,14,2.0714285714285716,3
U01033,13,1830.5,1,0,3.1692307692307695,7,13,2.0,3
U01034,12,149.07,6,0,3.2566666666666664,7,12,2.0,3
U01035,3,772.97,1,0,2.47,2,3,2.3333333333333335,0
U01036,1,0.0,6,0,1.59,1,1,3.0,0
U01037,1,415.51,0,2,3.11,1,1,2.0,2
U01038,1,342.61,10,2,4.84,1,1,2.0,1
U01039,1,0.0,2,1,4.94,1,1,1.0,2
U01040,1,285.05,1,1,1.96,1,1,1.0,2
U01041,1,0.0,11,0,2.67,1,1,3.0,0
U01042,1,0.0,10,2,3.45,1,1,2.0,1
U01043,4,57.32,11,0,2.515,3,4,2.5,0
U01044,1,0.0,11,0,2.67,1,1,3.0,0
U01045,2,0.0,3,1,3.24,2,2,1.5,2
U01046,1,53.86,6,1,2.47,1,1,1.0,1
U01047,1,0.0,4,1,4.51,1,1,1.0,1
U01048,1,0.0,7,0,1.81,1,1,3.0,0
U01049,2,0.0,3,1,3.335,1,2,1.5,2
U01050,1,0.0,2,2,1.91,1,1,2.0,2
U01051,2,0.0,4,0,3.23,2,2,3.0,0
U01052,2,0.0,4,1,4.62,2,2,1.5,1
U01053,1,0.0,3,2,3.02,1,1,2.0,2
U01054,2,0.0,4,0,2.21,2,2,3.0,0
U01055,1,0.0,7,2,4.73,1,1,2.0,1
U01056,2,0.78,2,0,3.91,2,2,2.5,0
U01057,1,0.0,6,2,4.1,1,1,2.0,1
U01058,2,606.65,2,0,2.25,2,2,2.5,0
U01059,1,0.0,8,2,4.72,1,1,2.0,1
U01060,1,119.04,6,2,2.75,1,1,2.0,1
U01061,2,342.61,10,1,4.76,1,2,1.5,1
U01062,1,0.0,4,0,4.45,1,1,3.0,0
U01063,1,0.0,11,0,2.67,1,1,3.0,0
U01064,2,487.92,1,0,4.16,2,2,2.0,0
U01065,4,327.99,1,0,2.6574999999999998,4,4,2.0,0
U01066,12,970.1700000000001,3,0,2.953333333333333,7,12,2.0,3
U01067,1,0.0,2,2,1.91,1,1,2.0,2
U01068,2,0.0,2,1,4.2700000000000005,2,2,1.5,2
U01069,1,0.0,2,1,4.94,1,1,1.0,2
U01070,1,0.0,6,1,4.14,1,1,1.0,1
U01071,2,497.44,1,0,2.5549999999999997,2,2,2.0,0
U01072,1,327.99,10,1,1.51,1,1,1.0,1
U01073,2,748.65,4,0,3.7300000000000004,2,2,2.0,0
U01074,1,0.0,6,0,1.59,1,1,3.0,0
U01075,2,490.9,0,1,3.9349999999999996,2,2,1.0,2
U01076,1,0.0,4,0,4.45,1,1,3.0,0
U01077,2,490.9,0,1,3.3449999999999998,2,2,1.0,2
U01078,2,0.0,4,0,2.795,2,2,3.0,0
U01079,13,37.89,7,0,2.927692307692308,7,13,2.0,3
U01080,1,117.68,3,0,2.57,1,1,3.0,0
U01081,1,326.02,1,2,2.69,1,1,2.0,2
U01082,1,0.0,6,2,4.1,1,1,2.0,1
U01083,15,1779.54,3,0,3.182666666666667,11,15,2.2,3
U01084,13,2165.7799999999997,0,1,3.3153846153846156,8,13,1.7692307692307692,3
U01085,2,119.04,6,2,2.59,2,2,2.0,1
U01086,1,117.68,3,0,2.57,1,1,3.0,0
U01087,1,299.57,3,1,3.74,1,1,1.0,2
U01088,2,451.58,2,0,3.045,2,2,2.5,0
U01089,1,0.0,5,1,2.14,1,1,1.0,1
U01090,2,0.0,5,2,3.1950000000000003,2,2,2.0,1
U01091,2,0.0,7,2,4.42,2,2,2.0,1
U01092,15,2119.66,0,1,3.2646666666666664,9,15,1.8666666666666667,3
U01093,1,0.0,9,1,3.85,1,1,1.0,1
U01094,2,285.05,1,1,3.345,2,2,1.5,2
U01095,1,0.0,4,1,4.51,1,1,1.0,1
U01096,16,769.7199999999999,6,0,2.90875,7,16,2.0625,3
U01097,1,0.0,11,0,2.67,1,1,3.0,0
U01098,4,1181.75,1,0,2.6825,3,4,2.25,0
U01099,1,0.0,8,0,4.79,1,1,3.0,0
U01100,3,0.0,2,0,2.606666666666667,3,3,2.3333333333333335,0
U01101,1,0.0,8,0,2.01,1,1,3.0,0
U01102,2,276.37,2,0,3.83,2,2,2.0,0
U01103,4,394.26,1,0,2.9050000000000002,4,4,2.75,0
U01104,1,0.78,7,0,3.89,1,1,3.0,0
U01105,1,0.0,2,0,2.38,1,1,3.0,0
U01106,1,327.99,10,1,1.51,1,1,1.0,1
U01107,1,0.0,0,1,3.64,1,1,1.0,2
U01108,4,276.37,0,1,2.48,4,4,1.75,2
U01109,1,0.0,1,0,2.0,1,1,3.0,0
U01110,2,37.89,11,0,1.9849999999999999,1,2,3.0,0
U01111,1,0.0,7,1,1.13,1,1,1.0,1
U01112,1,212.39,5,0,3.15,1,1,3.0,0
U01113,1,487.92,1,0,3.64,1,1,3.0,0
U01114,1,0.0,3,2,3.02,1,1,2.0,2
U01115,1,327.99,10,1,1.51,1,1,1.0,1
U01116,1,0.0,6,0,1.59,1,1,3.0,0
U01117,1,0.0,9,2,2.43,1,1,2.0,1
U01118,1,119.04,6,2,2.75,1,1,2.0,1
U01119,1,0.0,9,2,2.43,1,1,2.0,1
U01120,1,117.68,3,0,2.57,1,1,3.0,0
U01121,1,117.68,3,0,2.57,1,1,3.0,0
U01122,2,212.39,5,0,3.795,1,2,2.0,0
U01123,15,1720.26,4,1,2.884666666666667,10,15,1.8666666666666667,3
U01124,3,342.61,4,0,3.01,3,3,2.6666666666666665,0
U01125,2,0.0,1,0,3.9400000000000004,2,2,2.5,0
U01126,2,0.0,8,1,4.395,2,2,1.5,1
U01127,3,119.04,4,2,3.9766666666666666,3,3,2.3333333333333335,2
U01128,2,0.0,6,1,4.39,2,2,1.5,1
U01129,1,326.02,1,2,2.69,1,1,2.0,2
U01130,1,53.86,6,1,2.47,1,1,1.0,1
U01131,3,0.78,4,0,2.5366666666666666,3,3,2.3333333333333335,0
U01132,4,425.44,0,1,2.615,3,4,1.75,2
U01133,1,0.0,4,1,4.51,1,1,1.0,1
U01134,3,0.0,2,0,3.0833333333333335,3,3,2.0,0
U01135,1,0.0,4,0,2.61,1,1,3.0,0
U01136,1,212.39,5,0,3.15,1,1,3.0,0
U01137,2,487.92,1,0,2.385,2,2,2.0,0
U01138,1,89.59,0,2,2.68,1,1,2.0,2
U01139,1,0.0,9,1,3.85,1,1,1.0,1
U01140,1,119.04,6,2,2.75,1,1,2.0,1
U01141,1,276.37,4,0,2.72,1,1,3.0,0
U01142,2,0.0,7,0,3.245,2,2,2.0,0
U01143,14,1018.19,0,2,2.850714285714286,10,14,2.142857142857143,3
U01144,2,346.71,3,0,2.415,2,2,2.5,0
U01145,1,472.28,9,1,4.74,1,1,1.0,1
U01146,13,178.12,7,0,3.130769230769231,9,13,2.076923076923077,3
U01147,1,0.0,9,2,2.43,1,1,2.0,1
U01148,2,0.0,2,0,3.3,2,2,2.5,0
U01149,4,1263.87,1,1,3.72,3,4,1.75,2
U01150,1,53.86,6,1,2.47,1,1,1.0,1
U01151,14,1085.1599999999999,1,1,2.6735714285714285,8,14,1.9285714285714286,3
U01152,1,346.71,10,0,1.23,1,1,3.0,0
U01153,1,342.61,10,2,4.84,1,1,2.0,1
U01154,2,0.0,5,0,3.125,2,2,2.0,0
U01155,4,212.39,2,0,2.525,4,4,2.5,0
U01156,2,0.0,1,0,3.34,2,2,2.0,0
U01157,4,487.92,1,0,3.355,4,4,2.5,0
U01158,12,1213.9299999999998,2,1,3.486666666666667,10,12,1.6666666666666667,3
U01159,1,0.0,8,2,4.72,1,1,2.0,1
U01160,4,266.25,5,0,2.885,4,4,2.0,0
U01161,1,0.0,6,2,4.1,1,1,2.0,1
U01162,1,0.0,7,0,1.81,1,1,3.0,0
U01163,13,1719.94,4,0,3.1576923076923076,4,13,2.230769230769231,3
U01164,1,0.0,11,0,2.67,1,1,3.0,0
U01165,2,346.71,3,0,2.415,2,2,2.5,0
U01166,2,285.05,1,0,2.315,2,2,2.0,0
U01167,11,645.69,11,0,2.639090909090909,9,11,2.4545454545454546,3
U01168,1,37.89,11,0,1.3,1,1,3.0,0
U01169,1,0.0,7,2,4.73,1,1,2.0,1
U01170,14,2739.04,0,0,3.0435714285714286,8,14,2.0,3
U01171,1,327.99,10,1,1.51,1,1,1.0,1
U01172,3,301.98,0,2,3.516666666666666,3,3,2.3333333333333335,2
U01173,3,346.71,1,0,2.6733333333333333,3,3,3.0,0
U01174,1,89.59,0,2,2.68,1,1,2.0,2
U01175,1,0.0,4,0,1.52,1,1,3.0,0
U01176,3,0.0,0,1,3.823333333333333,3,3,1.6666666666666667,2
U01177,13,538.86,6,1,3.083076923076923,9,13,1.7692307692307692,3
U01178,2,0.0,2,1,2.78,2,2,1.5,2
U01179,2,594.81,0,0,1.2149999999999999,2,2,2.0,0
U01180,13,1707.59,3,0,3.05,10,13,2.3076923076923075,3
U01181,1,0.0,9,1,3.85,1,1,1.0,1
U01182,3,383.34,1,0,3.19,3,3,2.0,0
U01183,2,0.0,6,0,2.455,2,2,2.0,0
U01184,1,53.86,6,1,2.47,1,1,1.0,1
U01185,2,670.63,2,0,2.035,2,2,2.5,0
U01186,1,0.0,0,1,3.64,1,1,1.0,2
U01187,1,0.0,2,0,2.38,1,1,3.0,0
U01188,1,0.0,7,2,1.73,1,1,2.0,1
U01189,1,0.0,8,2,4.11,1,1,2.0,1
U01190,1,0.0,2,1,4.94,1,1,1.0,2
U01191,1,472.28,9,1,4.74,1,1,1.0,1
U01192,1,0.0,8,2,4.11,1,1,2.0,1
U01193,2,487.92,1,0,2.58,2,2,3.0,0
U01194,1,0.0,11,1,2.2,1,1,1.0,1
U01195,1,487.92,1,0,3.64,1,1,3.0,0
U01196,2,277.15,4,0,3.305,2,2,3.0,0
U01197,14,632.95,2,2,3.2135714285714285,9,14,2.142857142857143,3
U01198,1,0.0,4,0,1.52,1,1,3.0,0
U01199,1,0.0,11,0,2.67,1,1,3.0,0
U01200,1,0.0,11,1,2.2,1,1,1.0,1
U01201,1,177.34,5,0,3.89,1,1,3.0,0
U01202,1,0.0,4,0,4.45,1,1,3.0,0
U01203,16,1827.61,1,0,3.033125,11,16,2.3125,3
U01204,3,0.0,7,0,1.8499999999999999,2,3,2.6666666666666665,0
U01205,2,330.07,3,0,2.86,2,2,3.0,0
U01206,1,37.89,11,0,1.3,1,1,3.0,0
U01207,1,0.0,7,2,4.73,1,1,2.0,1
U01208,1,0.0,8,2,4.11,1,1,2.0,1
U01209,2,0.0,4,1,3.915,2,2,1.0,1
U01210,1,0.0,4,0,4.45,1,1,3.0,0
U01211,1,490.9,0,1,4.55,1,1,1.0,2
U01212,1,0.0,4,0,4.45,1,1,3.0,0
U01213,1,177.34,5,0,3.89,1,1,3.0,0
U01214,1,0.0,7,0,1.81,1,1,3.0,0
U01215,1,490.9,0,1,4.55,1,1,1.0,2
U01216,1,37.89,11,0,1.3,1,1,3.0,0
U01217,1,0.0,8,2,4.11,1,1,2.0,1
U01218,1,487.92,1,0,3.64,1,1,3.0,0
U01219,1,117.68,3,0,2.57,1,1,3.0,0
U01220,1,285.05,1,1,1.96,1,1,1.0,2
U01221,13,1246.52,0,0,2.833846153846154,8,13,2.0,3
U01222,3,415.51,2,0,3.4766666666666666,2,3,2.0,0
U01223,1,0.0,5,2,4.66,1,1,2.0,1
U01224,11,1662.67,0,0,2.8445454545454547,8,11,2.3636363636363638,3
U01225,2,0.0,3,2,3.8499999999999996,2,2,2.0,2
U01226,2,276.37,4,0,2.0,2,2,2.0,0
U01227,1,327.99,10,1,1.51,1,1,1.0,1
U01228,4,432.15,2,0,1.5775000000000001,3,4,2.25,0
U01229,2,0.0,0,1,3.62,2,2,1.5,2
U01230,3,37.89,2,0,3.6566666666666667,3,3,2.0,0
U01231,14,1794.67,11,0,3.055,9,14,2.0714285714285716,3
U01232,1,0.0,3,1,3.65,1,1,1.0,2
U01233,11,1564.55,0,1,3.039090909090909,8,11,1.6363636363636365,3
U01234,1,0.0,8,0,2.98,1,1,3.0,0
U01235,14,1659.11,7,0,3.307857142857143,9,14,2.2857142857142856,3
U01236,1,0.0,3,2,3.6,1,1,2.0,2
U01237,13,1279.42,3,1,3.4476923076923076,8,13,1.6923076923076923,3
U01238,1,0.0,3,2,3.6,1,1,2.0,2
U01239,12,2182.67,1,1,3.0233333333333334,9,12,1.8333333333333333,3
U01240,1,0.0,7,0,1.81,1,1,3.0,0
U01241,2,0.0,1,0,3.225,2,2,3.0,0
U01242,2,37.89,2,0,1.8399999999999999,2,2,3.0,0
U01243,2,326.02,1,0,2.65,2,2,2.5,0
U01244,14,1829.42,1,0,3.2357142857142853,11,14,2.5,3
U01245,1,0.0,0,1,3.64,1,1,1.0,2
U01246,2,0.0,1,0,2.44,2,2,2.5,0
U01247,1,0.0,3,2,3.02,1,1,2.0,2
U01248,2,0.78,4,0,3.25,2,2,3.0,0
U01249,14,2031.51,1,1,3.187857142857143,9,14,1.5714285714285714,3
U01250,15,578.35,0,0,3.1373333333333333,10,15,2.0,3
U01251,2,0.0,1,0,2.49,2,2,3.0,0
U01252,1,415.51,0,2,3.11,1,1,2.0,2
U01253,1,212.39,5,0,3.15,1,1,3.0,0
U01254,1,0.0,7,0,1.81,1,1,3.0,0
U01255,4,178.12,1,0,3.235,4,4,3.0,0
U01256,1,0.0,9,2,2.43,1,1,2.0,1
U01257,2,0.0,2,0,3.35,2,2,2.5,0
U01258,4,837.6099999999999,0,1,2.335,4,4,1.75,2
U01259,1,394.26,2,2,1.35,1,1,2.0,2
U01260,1,0.0,3,1,3.65,1,1,1.0,2
U01261,13,1543.8000000000002,5,0,2.8592307692307695,10,13,2.1538461538461537,3
U01262,4,577.51,0,2,3.2975000000000003,4,4,2.0,2
U01263,1,490.9,0,1,4.55,1,1,1.0,2
U01264,1,0.0,2,1,4.94,1,1,1.0,2
U01265,2,0.0,2,0,2.525,2,2,3.0,0
U01266,14,1950.9,1,0,2.567142857142857,8,14,2.0714285714285716,3
U01267,14,1581.46,4,0,2.7257142857142855,11,14,2.0,3
U01268,13,1192.24,3,0,3.413846153846154,9,13,2.0,3
U01269,1,326.02,1,2,2.69,1,1,2.0,2
U01270,2,0.0,1,0,3.83,2,2,2.0,0
U01271,1,0.0,2,2,1.91,1,1,2.0,2
U01272,1,0.0,4,0,4.45,1,1,3.0,0
U01273,1,0.0,0,1,3.64,1,1,1.0,2
U01274,1,346.71,10,0,1.23,1,1,3.0,0
U01275,1,0.0,2,1,4.94,1,1,1.0,2
U01276,2,0.0,3,2,3.8499999999999996,2,2,2.0,2
U01277,12,177.34,2,0,3.4341666666666666,8,12,2.0,3
U01278,2,89.59,0,1,3.0,2,2,1.5,2
U01279,3,299.57,3,0,2.7866666666666666,3,3,2.3333333333333335,0
U01280,12,913.6500000000001,7,1,2.533333333333333,7,12,1.6666666666666667,3
U01281,13,875.9000000000001,3,0,3.0923076923076924,10,13,2.1538461538461537,3
U01282,3,0.0,4,1,3.64,3,3,1.3333333333333333,2
U01283,1,0.0,7,0,1.81,1,1,3.0,0
U01284,15,2437.75,3,0,3.1086666666666667,11,15,2.066666666666667,3
U01285,4,0.78,7,0,2.8875,2,4,2.25,0
U01286,13,1821.19,3,0,3.326923076923077,7,13,2.0,3
U01287,12,1971.19,0,2,3.0658333333333334,9,12,1.9166666666666667,3
U01288,2,177.34,2,0,3.91,2,2,2.5,0
U01289,1,0.0,4,0,2.61,1,1,3.0,0
U01290,14,506.84000000000003,1,2,2.982142857142857,10,14,2.0,3
U01291,1,0.0,11,0,2.67,1,1,3.0,0
U01292,1,0.0,11,0,2.67,1,1,3.0,0
U01293,1,394.26,2,2,1.35,1,1,2.0,2
U01294,1,0.0,4,0,2.61,1,1,3.0,0
U01295,4,395.41,3,2,3.4475,4,4,2.25,2
U01296,1,0.0,10,1,4.68,1,1,1.0,1
U01297,1,0.0,7,0,1.81,1,1,3.0,0
U01298,1,0.0,5,1,4.44,1,1,1.0,1
U01299,1,0.0,8,2,4.72,1,1,2.0,1
U01300,1,0.0,1,0,3.15,1,1,3.0,0
U01301,1,0.0,5,1,4.44,1,1,1.0,1
U01302,2,0.0,4,0,3.885,2,2,2.0,0
U01303,2,117.68,2,0,3.25,2,2,2.5,0
U01304,2,0.0,5,1,2.995,2,2,1.0,1
U01305,3,0.0,6,0,2.76,3,3,2.3333333333333335,0
U01306,1,0.0,11,0,2.67,1,1,3.0,0
U01307,1,0.0,4,0,4.45,1,1,3.0,0
U01308,1,0.0,2,0,2.38,1,1,3.0,0
U01309,2,0.0,3,0,2.83,2,2,2.0,0
U01310,3,0.0,4,2,3.606666666666667,3,3,2.3333333333333335,2
U01311,1,327.99,10,1,1.51,1,1,1.0,1
U01312,1,0.0,4,0,2.61,1,1,3.0,0
U01313,3,248.1,0,2,3.5500000000000003,3,3,1.6666666666666667,2
U01314,2,299.57,3,1,3.9250000000000003,2,2,1.5,2
U01315,13,1870.02,1,0,2.9376923076923074,9,13,2.076923076923077,3
U01316,1,0.0,1,0,3.15,1,1,3.0,0
U01317,1,0.0,6,0,1.59,1,1,3.0,0
U01318,14,1337.15,2,0,3.0364285714285715,11,14,2.2857142857142856,3
U01319,1,0.0,8,2,4.72,1,1,2.0,1
U01320,4,285.05,1,1,2.83,4,4,1.75,2
U01321,14,852.9399999999999,7,0,2.7807142857142857,8,14,2.0,3
U01322,12,760.6400000000001,3,0,3.393333333333333,8,12,2.3333333333333335,3
U01323,2,0.0,9,1,3.6500000000000004,2,2,1.5,1
U01324,1,0.0,5,2,4.66,1,1,2.0,1
U01325,2,177.34,4,0,3.25,2,2,3.0,0
U01326,2,0.78,5,0,4.275,2,2,2.5,0
U01327,1,487.92,1,0,3.64,1,1,3.0,0
U01328,1,248.1,0,1,1.2,1,1,1.0,2
U01329,1,276.37,4,0,2.72,1,1,3.0,0
U01330,2,0.0,0,0,2.8200000000000003,2,2,2.0,0
U01331,13,1288.06,3,0,2.6507692307692308,8,13,2.1538461538461537,3
U01332,12,1377.3400000000001,8,0,2.986666666666667,8,12,2.25,3
U01333,1,0.0,4,0,2.61,1,1,3.0,0
U01334,13,661.19,2,2,2.963846153846154,9,13,2.0,3
U01335,1,0.0,7,2,4.73,1,1,2.0,1
U01336,14,870.65,3,0,2.967142857142857,9,14,2.142857142857143,3
U01337,16,1242.9,7,0,2.9125,10,16,2.3125,3
U01338,3,0.0,2,0,2.353333333333333,3,3,3.0,0
U01339,2,415.51,0,2,2.77,2,2,2.0,2
U01340,2,415.51,0,1,2.195,2,2,1.5,2
U01341,3,117.68,3,1,2.8066666666666666,2,3,1.6666666666666667,2
U01342,2,0.0,1,0,3.5,2,2,2.0,0
U01343,14,1956.72,2,2,2.975714285714286,9,14,2.0,3
U01344,14,680.3,4,1,2.9035714285714285,7,14,1.9285714285714286,3
U01345,1,0.0,11,1,2.2,1,1,1.0,1
U01346,15,1390.85,0,0,2.9886666666666666,11,15,2.2,3
U01347,13,820.38,0,0,3.2384615384615385,9,13,2.0,3
U01348,2,0.0,2,1,3.21,2,2,1.5,2
U01349,1,0.0,7,2,1.73,1,1,2.0,1
U01350,13,1088.15,2,1,3.2746153846153847,8,13,1.7692307692307692,3
U01351,2,0.78,7,0,3.67,2,2,2.5,0
U01352,13,1319.58,8,2,3.845384615384615,9,13,2.0,3
U01353,1,0.0,11,1,2.2,1,1,1.0,1
U01354,2,0.0,4,0,4.585,2,2,2.5,0
U01355,13,1449.74,8,0,3.5300000000000002,8,13,2.6153846153846154,3
U01356,3,89.59,0,2,3.28,3,3,1.6666666666666667,2
U01357,1,0.78,7,0,3.89,1,1,3.0,0
U01358,1,37.89,11,0,1.3,1,1,3.0,0
U01359,2,0.0,2,1,3.21,2,2,1.5,2
U01360,1,119.04,6,2,2.75,1,1,2.0,1
U01361,1,0.0,11,1,2.2,1,1,1.0,1
U01362,3,0.0,0,1,2.92,3,3,1.6666666666666667,2
U01363,2,0.0,3,0,3.29,2,2,2.5,0
U01364,13,1734.8,5,0,3.3515384615384614,9,13,2.1538461538461537,3
U01365,14,1709.25,3,1,2.9314285714285715,11,14,1.7142857142857142,3
U01366,1,0.0,6,0,1.59,1,1,3.0,0
U01367,1,0.0,10,1,4.68,1,1,1.0,1
U01368,1,0.0,11,1,2.2,1,1,1.0,1
U01369,1,0.0,3,2,3.02,1,1,2.0,2
U01370,3,276.37,4,0,2.2433333333333336,3,3,2.3333333333333335,0
U01371,1,0.0,3,2,3.02,1,1,2.0,2
U01372,1,0.0,5,2,4.66,1,1,2.0,1
U01373,1,0.0,2,2,3.93,1,1,2.0,2
U01374,1,0.0,5,1,2.14,1,1,1.0,1
U01375,13,1934.77,8,1,3.1692307692307695,9,13,1.9230769230769231,3
U01376,1,0.0,10,1,4.68,1,1,1.0,1
U01377,4,833.09,0,2,2.6125,3,4,2.0,2
U01378,2,472.28,4,1,4.625,2,2,1.0,2
U01379,2,299.57,3,1,2.435,2,2,1.0,2
U01380,1,37.89,11,0,1.3,1,1,3.0,0
U01381,1,0.0,6,1,4.14,1,1,1.0,1
U01382,1,326.02,1,2,2.69,1,1,2.0,2
U01383,1,0.0,2,2,3.93,1,1,2.0,2
U01384,3,472.28,4,0,3.4433333333333334,3,3,2.3333333333333335,0
U01385,1,0.0,6,1,4.14,1,1,1.0,1
U01386,1,487.92,1,0,3.64,1,1,3.0,0
